-45.5	1.00719e-15
-35.5	1.14509e-10
-25.5	3.18745e-09
-15.5	1.09822e-08
-5.5	2.1454e-08
4.5	8.8971e-06
14.5	2.6004e-05
24.5	3.74295e-05
34.5	4.27744e-05
44.5	4.3723e-05
54.5	4.19454e-05
64.5	3.87004e-05
74.5	3.48526e-05
84.5	3.09429e-05
94.5	2.72587e-05
104.5	2.3924e-05
114.5	2.0982e-05
124.5	1.84319e-05
134.5	1.62447e-05
144.5	1.43782e-05
154.5	1.27862e-05
164.5	1.14252e-05
174.5	1.02572e-05
184.5	9.25098e-06
194.5	8.38139e-06
204.5	7.62785e-06
214.5	6.97241e-06
224.5	6.39885e-06
234.5	5.89245e-06
244.5	5.44051e-06
254.5	5.03322e-06
264.5	4.66374e-06
274.5	4.32735e-06
284.5	4.02084e-06
294.5	3.7421e-06
304.5	3.48956e-06
314.5	3.26161e-06
324.5	3.05656e-06
334.5	2.87268e-06
344.5	2.70788e-06
354.5	2.55982e-06
364.5	2.42617e-06
374.5	2.30463e-06
384.5	2.19312e-06
394.5	2.09011e-06
404.5	1.99446e-06
414.5	1.9054e-06
424.5	1.82232e-06
434.5	1.74463e-06
444.5	1.67186e-06
454.5	1.60368e-06
464.5	1.53976e-06
474.5	1.47978e-06
484.5	1.42339e-06
494.5	1.37028e-06
504.5	1.32019e-06
514.5	1.2729e-06
524.5	1.22822e-06
534.5	1.186e-06
544.5	1.14608e-06
554.5	1.10826e-06
564.5	1.07234e-06
574.5	1.03819e-06
584.5	1.00571e-06
594.5	9.74824e-07
604.5	9.45453e-07
614.5	9.1747e-07
624.5	8.90757e-07
634.5	8.65261e-07
644.5	8.40955e-07
654.5	8.17772e-07
664.5	7.95608e-07
674.5	7.7442e-07
684.5	7.54157e-07
694.5	7.34806e-07
704.5	7.16329e-07
714.5	6.98714e-07
724.5	6.81946e-07
734.5	6.66012e-07
744.5	6.50845e-07
754.5	6.36388e-07
764.5	6.22613e-07
774.5	6.09464e-07
784.5	5.96875e-07
794.5	5.84786e-07
804.5	5.73128e-07
814.5	5.61862e-07
824.5	5.51026e-07
834.5	5.40584e-07
844.5	5.30479e-07
854.5	5.20683e-07
864.5	5.1121e-07
874.5	5.02087e-07
884.5	4.93349e-07
894.5	4.84967e-07
904.5	4.76917e-07
914.5	4.6913e-07
924.5	4.61541e-07
934.5	4.54123e-07
944.5	4.4689e-07
954.5	4.39831e-07
964.5	4.3291e-07
974.5	4.26106e-07
984.5	4.19395e-07
994.5	4.1277e-07
1004.5	4.06219e-07
1014.5	3.99709e-07
1024.5	3.93261e-07
1034.5	3.86935e-07
1044.5	3.80763e-07
1054.5	3.74734e-07
1064.5	3.68805e-07
1074.5	3.62958e-07
1084.5	3.57214e-07
1094.5	3.51594e-07
1104.5	3.46105e-07
1114.5	3.40753e-07
1124.5	3.35536e-07
1134.5	3.30442e-07
1144.5	3.25471e-07
1154.5	3.20616e-07
1164.5	3.15889e-07
1174.5	3.11276e-07
1184.5	3.06765e-07
1194.5	3.02353e-07
1204.5	2.98058e-07
1214.5	2.93886e-07
1224.5	2.8984e-07
1234.5	2.85903e-07
1244.5	2.82101e-07
1254.5	2.7845e-07
1264.5	2.74895e-07
1274.5	2.7142e-07
1284.5	2.67999e-07
1294.5	2.64633e-07
1304.5	2.61345e-07
1314.5	2.5812e-07
1324.5	2.54947e-07
1334.5	2.51851e-07
1344.5	2.4883e-07
1354.5	2.45876e-07
1364.5	2.42978e-07
1374.5	2.40143e-07
1384.5	2.37386e-07
1394.5	2.34694e-07
1404.5	2.32046e-07
1414.5	2.29425e-07
1424.5	2.26856e-07
1434.5	2.24357e-07
1444.5	2.21894e-07
1454.5	2.19446e-07
1464.5	2.1699e-07
1474.5	2.14553e-07
1484.5	2.1216e-07
1494.5	2.09829e-07
1504.5	2.0757e-07
1514.5	2.05368e-07
1524.5	2.03237e-07
1534.5	2.01186e-07
1544.5	1.99203e-07
1554.5	1.97272e-07
1564.5	1.95382e-07
1574.5	1.9351e-07
1584.5	1.91648e-07
1594.5	1.89786e-07
1604.5	1.87923e-07
1614.5	1.86072e-07
1624.5	1.84252e-07
1634.5	1.82466e-07
1644.5	1.80713e-07
1654.5	1.78991e-07
1664.5	1.77271e-07
1674.5	1.75557e-07
1684.5	1.73861e-07
1694.5	1.72201e-07
1704.5	1.70591e-07
1714.5	1.69008e-07
1724.5	1.67463e-07
1734.5	1.65951e-07
1744.5	1.64449e-07
1754.5	1.62955e-07
1764.5	1.61472e-07
1774.5	1.59995e-07
1784.5	1.58541e-07
1794.5	1.57109e-07
1804.5	1.55701e-07
1814.5	1.54328e-07
1824.5	1.52984e-07
1834.5	1.5165e-07
1844.5	1.50326e-07
1854.5	1.49014e-07
1864.5	1.47716e-07
1874.5	1.46451e-07
1884.5	1.45234e-07
1894.5	1.44057e-07
1904.5	1.42891e-07
1914.5	1.41739e-07
1924.5	1.406e-07
1934.5	1.39468e-07
1944.5	1.38338e-07
1954.5	1.37206e-07
1964.5	1.36083e-07
1974.5	1.3498e-07
1984.5	1.33882e-07
1994.5	1.32762e-07
2004.5	1.31628e-07
2014.5	1.30503e-07
2024.5	1.29383e-07
2034.5	1.28266e-07
2044.5	1.27156e-07
2054.5	1.26057e-07
2064.5	1.24979e-07
2074.5	1.23927e-07
2084.5	1.22886e-07
2094.5	1.21845e-07
2104.5	1.20792e-07
2114.5	1.19738e-07
2124.5	1.1868e-07
2134.5	1.17604e-07
2144.5	1.16531e-07
2154.5	1.15474e-07
2164.5	1.1443e-07
2174.5	1.13388e-07
2184.5	1.12349e-07
2194.5	1.11321e-07
2204.5	1.10299e-07
2214.5	1.09277e-07
2224.5	1.08258e-07
2234.5	1.07241e-07
2244.5	1.06217e-07
2254.5	1.0519e-07
2264.5	1.04168e-07
2274.5	1.03161e-07
2284.5	1.02163e-07
2294.5	1.01168e-07
2304.5	1.00173e-07
2314.5	9.91805e-08
2324.5	9.82068e-08
2334.5	9.72446e-08
2344.5	9.62925e-08
2354.5	9.53443e-08
2364.5	9.43937e-08
2374.5	9.34671e-08
2384.5	9.25777e-08
2394.5	9.17147e-08
2404.5	9.08658e-08
2414.5	9.00374e-08
2424.5	8.92242e-08
2434.5	8.84141e-08
2444.5	8.76073e-08
